,content,date,event,geo,language,sentiment,source,targets,uri
3701,@Apple @_abdidxs safe.,2017-09-13 06:05:55,Downsize,London,fr,0.0,twitter,[],https://twitter.com/undefined/status/907847791107604480
3702,"RT @gangsta4lives: @Apple I'm sorry, I just sold my other kidney for iPhone 7. Don't have enough kidneys, eh, Tim?",2017-09-13 06:05:54,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'rt'}, {'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907847787718594560
3703,@Apple Ya need to hire some engineers to make a durable charger,2017-09-13 06:05:53,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907847785294319617
3704,"@Apple finally revealed itself as a nearly 20th century company, which all of us outside the Apple Cult already knew. #applesucks",2017-09-13 06:05:53,Deal,,en,0.0,twitter,[],https://twitter.com/undefined/status/907847785269141504
3705,@PhillyD Equifax,2017-09-13 06:05:51,Other,"Charleston, SC",unknown,0.0,twitter,[],https://twitter.com/undefined/status/907847774686806016
3706,RT @FateGO_USA: [Advance Notice] Fuyuki Pickup Summon! SSR Altria Pendragon Drop Rate up! More info 👉 https://t.co/Tb6ntW0xAh https://t.co/…,2017-09-13 06:05:50,Other,Italy,en,0.0,twitter,"[{'sentiment': 0, 'label': 't'}, {'sentiment': 0, 'label': 'co'}, {'sentiment': 0, 'label': 'info'}]",https://twitter.com/undefined/status/907847772778496000
3707,"#Animoji. That's not technology. That's not science. It's simply witchcraft. What the hell, @Apple!",2017-09-13 06:05:47,Other,Lagos,en,0.0,twitter,[],https://twitter.com/undefined/status/907847759193153536
3708,Ready for great discussions on future of metals and #mining  #sapmmsummit in Moscow #sap https://t.co/AmI2fQcJuI,2017-09-13 06:05:47,Other,Boston,en,0.0,twitter,[],https://twitter.com/undefined/status/907847759860043776
3709,"@01892_dad @Apple It's expensive, that's for sure. I won't be rushing into one. Watch is cool. I have 2nd gen and it's excellent.",2017-09-13 06:05:46,Other,Tunbridge Wells,en,0.0,twitter,"[{'sentiment': 0, 'label': 'gen'}]",https://twitter.com/undefined/status/907847753845411840
3710,"With the Equifax hack, I'm at risk of paying for someone else's SCE account, again. oh joy.",2017-09-13 06:05:46,Other,"Somewhere in Orange County, CA",en,0.0,twitter,"[{'sentiment': 0, 'label': 'joy'}]",https://twitter.com/undefined/status/907847754998796289
3711,"@Apple £999 for a $999 device RLY?!? Bit unfair, don't you think?",2017-09-13 06:05:46,Other,London and Essex,en,0.0,twitter,[],https://twitter.com/undefined/status/907847754369695745
3712,@lawmarketing8 @Randomperson911 @TheDementedDoll @Apple Just close your eyes,2017-09-13 06:05:45,Other,Sin City,en,0.0,twitter,"[{'sentiment': 0, 'label': 'eyes'}]",https://twitter.com/undefined/status/907847752842924032
3713,@AppleSupport please is it because you’ve realized new phones that mine is hanging all of a sudden?,2017-09-13 06:05:45,Other,snapchat: blurred_shxt.,en,0.0,twitter,[],https://twitter.com/undefined/status/907847751400030208
3714,"Equifax, Bowing to Public Pressure, Drops Credit-Freeze Fees, via @nytimes https://t.co/lt0H5smeoY",2017-09-13 06:05:45,Other,USA,en,-0.303,twitter,"[{'sentiment': -0.303, 'label': 'efx'}]",https://twitter.com/undefined/status/907847752872230917
3715,"RT @Amaka_Ekwo: @UKinNigeria 
British GOV must withdraw their Nigerian Fulani Jihad Army from #Biafra-Land.
#BiafraReferendum… ",2017-09-13 06:05:45,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907847751144271875
3716,@afenorvi @V1TVgh @DabiDiamond @kingcyrious @pkafedo @Skefonzi @CCTetteh @tildagh Input these codes and tilt the di… https://t.co/n93MngfPeF,2017-09-13 06:05:44,Other,"Ho, Ghana",en,0.0,twitter,[],https://twitter.com/undefined/status/907847747587506181
3717,So disappointed with your new I phones the charger and headset entrance still the same the worst phone I ever used in my life iPhone7 @Apple,2017-09-13 06:05:40,Other,Kuwait,en,0.0,twitter,"[{'sentiment': 0, 'label': 'phone'}, {'sentiment': 0, 'label': 'life'}]",https://twitter.com/undefined/status/907847728847302656
3718,RT @ronlieber: Dateline: Dumpster Fire. My latest from this morning on the Equifax breach (&amp; a list of questions it won't answer.) https://…,2017-09-13 06:05:40,Other,eastern pa,en,0.0,twitter,"[{'sentiment': 0, 'label': 'amp'}]",https://twitter.com/undefined/status/907847728541192192
3719,RT @Reuters: U.S. senator on Equifax hack: 'Somebody needs to go to jail' https://t.co/r09ypA7JMv https://t.co/M7EFQ9UzEP,2017-09-13 06:05:37,Other,"Minneapolis, MN",en,0.0,twitter,[],https://twitter.com/undefined/status/907847716297994240
3720,Inside the black market where people pay thousands of dollars for Instagram verification https://t.co/ttNTXUzS7C via @facebook,2017-09-13 06:05:37,Other,US ⇆ Bahrain ⇆ India,en,0.0,twitter,[],https://twitter.com/undefined/status/907847717631782913
3721,@meganmorrone @mint @Equifax Equifax needs to think good cust svc b4 govt or legal groups force them to. DO free cr… https://t.co/DLEVJwCFcP,2017-09-13 06:05:36,Other,"King, NC",en,0.0,twitter,"[{'sentiment': 0, 'label': 'cr'}]",https://twitter.com/undefined/status/907847713189978113
3722,@sriramtweets @Apple for 400$ and still save 250-300$. With #iPhoneXEdition you’ll have to spend another 50-100$ fo… https://t.co/MuaQlTTLrg,2017-09-13 06:05:35,Other,"Bengaluru, India",en,0.0,twitter,[],https://twitter.com/undefined/status/907847708618186753
3723,@Apple Yeah - its a G $000 - for a phone!!! WTFK!!!,2017-09-13 06:05:34,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'phone'}]",https://twitter.com/undefined/status/907847703631159302
3724,https://t.co/H7lL6NQ6n7 Want to read my review on how I made 233% profit on 1 trade? $pep $srpt $ibm $prgo,2017-09-13 06:05:33,Other,Calabasas,en,0.0,twitter,[],https://twitter.com/undefined/status/907847701315899393
3725,@Apple I love you so much,2017-09-13 06:05:33,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907847698958692352
3726,"you know @apple doesn't do versitility, right? or customisation.",2017-09-13 06:05:33,Other,Eindhoven,en,0.0,twitter,[],https://twitter.com/undefined/status/907847700573454336
3727,"RT @JustinBaxterLaw: Equifax, Bowing to Public Pressure, Drops Credit-Freeze Fees for 30 Days https://t.co/ZoONrFRX81",2017-09-13 06:05:33,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907847701525655553
3728,RT @Lwandle1949: @obiwanZa @SbuSheshani @MYANC @SABCNewsOnline @PresidencyZA @SACP1921 @ANN7tv @Our_DA @_SaveSA @_cosatu @ANCKZN… ,2017-09-13 06:05:32,Other,South Africa,pl,0.0,twitter,[],https://twitter.com/undefined/status/907847694999310336
3729,@Apple launches its new iPhones and minutes later #Messi becomes the headlines!! #GOAT🐐 #AppleEvent #BarćaJuvè,2017-09-13 06:05:31,Other,India,en,0.0,twitter,[],https://twitter.com/undefined/status/907847691203485697
3730,RT @riz400m: Hey @AmazonHelp #ArunSrinivasan pls offer the #OnePlus5 by @OnePlus_IN with @Bajaj_Finserv #NoCostEMI during the #GreatIndianF…,2017-09-13 06:05:30,Other,"Fort Lauderdale, FL",en,0.0,twitter,[],https://twitter.com/undefined/status/907847686770044928
3731,"RT @Fatima_Arya: Sorry @Apple 
She won't be able to unlock #iPhoneX 

iPhone X is Haram in Islam 😂😂 https://t.co/jnhAlnz51v",2017-09-13 06:05:30,Other,ดาวเพโคปอง,en,0.0,twitter,[],https://twitter.com/undefined/status/907847686182903808
3732,.@Apple should donate #iphoneX to each and every impoverished victim of #Harvey and #Irma instead of perpetuating inequality and greed,2017-09-13 06:05:30,Other,"Golden, Colorado",en,0.0,twitter,[],https://twitter.com/undefined/status/907847688460390401
3733,"@SeaOppforAll @Amazon is good for Seattle, helps create opportunities for all https://t.co/kcpjjfhSGf via @seattletimes",2017-09-13 06:05:29,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907847685885046784
3734,“This is a dream come true.” @matt_chuks @chimdinduaneke @layray05 @thompson_nsikak @Andela_Nigeria @Google @udacity https://t.co/SpFIFRKgnQ,2017-09-13 06:05:29,Other,,es,0.0,twitter,[],https://twitter.com/undefined/status/907847684903632899
3735,RT @OpenUI5: #SAPTechEd got us buzzing! Let's have a peek at what #UI5 and its #dev stars will reveal this year: https://t.co/hDoycUGYtj #S…,2017-09-13 06:05:26,Other,"Sydney, New South Wales",en,0.0,twitter,[],https://twitter.com/undefined/status/907847670152269825
3736,"Once again, @Samsung destroyed @Apple with the Galaxy Note 8. More RAM, better camera, better processor, bigger storage, etc... #AppleEvent",2017-09-13 06:05:23,Other,"Dallas, TX",en,0.0,twitter,"[{'sentiment': 0, 'label': 'ram'}]",https://twitter.com/undefined/status/907847657548382208
3737,@Bilalahmeddd @Defencebrief @J_Ryan36 @david_hodg @ExplicitPlay @_Freaky_Gamer_ @Chloe_Rielly @Apple If you used Th… https://t.co/vSojeFbyrH,2017-09-13 06:05:23,Appointment,,en,0.0,twitter,[],https://twitter.com/undefined/status/907847657779073024
3738,"This email from Elon Musk to Tesla employees describes what great communication looks like. https://t.co/adbpC0csy2

— Inc. (Inc) Septembe…",2017-09-13 06:05:21,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907847650279653378
3739,RT @jocdart: A new adventure delivering @openSAP course for @SAPMentors @jocdart - all very welcome to see &amp; touch #Fiori #UX in… ,2017-09-13 06:05:20,Other,Trichy-Chennai-Dhahran(KSA),en,0.0,twitter,[],https://twitter.com/undefined/status/907847647834374145
3740,No... Just A Simple No @Apple,2017-09-13 06:05:19,Other,Water,fr,0.0,twitter,[],https://twitter.com/undefined/status/907847639919718400
3741,"RT @tech2eets: The @Apple #iPhoneX will be available in two storage variants, starting at $999 and starts shipping 3 November.… ",2017-09-13 06:05:19,Other,In your head,en,0.0,twitter,"[{'sentiment': 0, 'label': 'rt'}]",https://twitter.com/undefined/status/907847640871817217
3742,@EE Have @Apple stopped dicking around with your systems and our phones now? Is everything back up and running? They are ridiculous,2017-09-13 06:05:15,Other,leeds,en,0.0,twitter,[],https://twitter.com/undefined/status/907847625940103169
3743,@JackieSardegna @Apple Idk they do the same thing except the x has more screen not really sold,2017-09-13 06:05:09,Other,USA,en,0.0,twitter,"[{'sentiment': 0, 'label': 'x'}, {'sentiment': 0, 'label': 'thing'}]",https://twitter.com/undefined/status/907847601457954816
3744,"Check out my new video: DOLLAR TREE FACEMASK // MY REVIEW // $1 MASK // MOM &amp; WIFEY VLOG :)
https://t.co/ogMv1lmb98",2017-09-13 06:05:08,Other,"Miami, FL",en,0.0,twitter,[],https://twitter.com/undefined/status/907847594130493440
3745,"RT @Fatima_Arya: Sorry @Apple 
She won't be able to unlock #iPhoneX 

iPhone X is Haram in Islam 😂😂 https://t.co/jnhAlnz51v",2017-09-13 06:05:08,Other,"Shahjahanpur ,BHARAT ",en,0.0,twitter,[],https://twitter.com/undefined/status/907847594461843457
3746,Check out this Amazon deal: ECOOPRO 3.5mm Stereo Headphones with Line-in ... by ECOOPRO https://t.co/KvYy2lfQON via @amazon,2017-09-13 06:05:08,Other,Malaysia,en,0.0,twitter,"[{'sentiment': 0, 'label': 'ln'}, {'sentiment': 0, 'label': 'line'}]",https://twitter.com/undefined/status/907847593870462976
3747,"@Pixelmusement @Microsoft Hi Gemini,

I sent you an email because twitter didn't fit my whole comment xD

Hope the… https://t.co/3pVaAvA0T7",2017-09-13 06:05:06,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'twtr'}]",https://twitter.com/undefined/status/907847588870807552
3748,"RT @seynyora: Yep. You'll be unlocking your iPhone X with your face.

Bravo, @Apple.

#iPhone8 #AppleEvent https://t.co/5cMVZHHdx1",2017-09-13 06:05:05,Other,From L to nowhere,en,0.0,twitter,"[{'sentiment': 0, 'label': 'face'}]",https://twitter.com/undefined/status/907847582478737408
3749,RT @SuffolkTS: Medtronic recall MiniMed infusion sets following reports of over-delivery of insulin https://t.co/LTfCPR6Cub… ,2017-09-13 06:05:03,Other,Warwickshire ,en,0.0,twitter,[],https://twitter.com/undefined/status/907847573423185920
3750,"RT @zittrain: The employee portal accepted a username/password of admin/admin, which in turn gave access to other employees' pass… ",2017-09-13 06:05:01,Other,"Helsinki, Finland",en,0.0,twitter,"[{'sentiment': 0, 'label': 'pass'}, {'sentiment': 0, 'label': 'turnp'}]",https://twitter.com/undefined/status/907847566527811586
3751,@GameOfThrones @Apple @Maisie_Williams Arya: What is Face Id again ..?? https://t.co/sc5UxzlBeS,2017-09-13 06:04:59,Other,"Rajahmundry, India",en,0.0,twitter,[],https://twitter.com/undefined/status/907847559951142912
3752,If you want to make your carrier in SAP ERP then Click here for information https://t.co/dVccnrOdoy,2017-09-13 06:04:59,Other,"Sector 34A, Chandigarh",en,0.0,twitter,[],https://twitter.com/undefined/status/907847556419538944
3753,The US is under nuclear threat from NK and @Apple is working tirelessly on improving poop emoji. https://t.co/zCJAvvuRll,2017-09-13 06:04:53,Other,null,en,0.0,twitter,[],https://twitter.com/undefined/status/907847533023686657
3754,RT @makeupbyshaniah: But a terrible year for my wallet https://t.co/tEIbL0ZMm2,2017-09-13 06:04:51,Other,,en,0.0,twitter,[],https://twitter.com/undefined/status/907847523339001857
3755,"RT @gadgetsnow: .@Apple #iPhoneX price in India will start at Rs 89,000",2017-09-13 06:04:51,Other,India,en,0.0,twitter,"[{'sentiment': 0, 'label': 'rs'}]",https://twitter.com/undefined/status/907847523674574849
3756,@Apple Was going to upgrade my 6s to new iPhone. At that price not now. 8 not much of upgrade and x laughable. Faci… https://t.co/Q2Waz3PLYR,2017-09-13 06:04:50,Other,Welwyn Garden City,en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907847518821777408
3757,RT @JerryDantanaACN: @CNN They should have priced it a Roman $M,2017-09-13 06:04:47,Other,Location: Unknown,en,0.0,twitter,"[{'sentiment': 0, 'label': 'm'}]",https://twitter.com/undefined/status/907847509552324608
3758,RT @lovemailbot: Komaeca sticking his tongue in tree holes looking for 1. sap 2. berries 3. small insect nests,2017-09-13 06:04:46,Other,cum town,en,0.0,twitter,[],https://twitter.com/undefined/status/907847503911022593
3759,@Apple hello,2017-09-13 06:04:44,Downsize,,unknown,0.0,twitter,[],https://twitter.com/undefined/status/907847496889757697
3760,@CNN They should have priced it a Roman $M,2017-09-13 06:04:42,Other,Location: Unknown,en,0.0,twitter,"[{'sentiment': 0, 'label': 'm'}]",https://twitter.com/undefined/status/907847486735351809
3761,"@rtralrayhan @Apple She will take iPhone inside her mask, No worries iPhonex face recognition even work on low light :p 😅",2017-09-13 06:04:42,Other,"Dhaka, Bangladesh",en,0.0,twitter,"[{'sentiment': 0, 'label': '6'}]",https://twitter.com/undefined/status/907847486148153344
3762,@openbazaar @amazon @PayPal @Visa I realize this is an optimistic thought... but I think it's accurate in the long-term.  #consumer #freedom,2017-09-13 06:04:41,Other,The Blockchain,en,0.0,twitter,[],https://twitter.com/undefined/status/907847484310945793
3763,"@Apple ""Open your wallets and repeat after me: 'Help yourself!'""
#iphoneX #GoonShow
#Only$999or$1390dependsWhereYou… https://t.co/Wm256nBFs7",2017-09-13 06:04:36,Other,Australia,en,0.0,twitter,[],https://twitter.com/undefined/status/907847460579627008
3764,£1000 for a glass phone. You can kiss my hoop @Apple,2017-09-13 06:04:35,Other,Manchester ,en,0.0,twitter,[],https://twitter.com/undefined/status/907847456041431040
3765,@AmazonHelp Plz deliver today if it is possible becoz tom iam going somewhere difficulty to take...!!!,2017-09-13 06:04:35,Other,Delhi bb bro ki duniya ,en,0.0,twitter,[],https://twitter.com/undefined/status/907847458058854400
3766,"So decide the face you want to keep
@AppleSupport  won't let you change your face after you buy one #AppleEvent",2017-09-13 06:04:34,Other,"Gujranwala, Pakistan",en,0.0,twitter,"[{'sentiment': 0, 'label': 'face'}]",https://twitter.com/undefined/status/907847454225248257
3767,"@Qualcomm just threw shade at @Apple as their dispute heightens. In a published post ""@Android always been the firs… https://t.co/G8wBhlzpV2",2017-09-13 06:04:33,Other,"Mohali Sector 74, Mohali",en,0.0,twitter,[],https://twitter.com/undefined/status/907847451016658945
3768,"RT @Skyline_E3: ""We are definitely going after @amazon. We're gonna make them realize."" - @MayorSlyJames Spoken like a true… ",2017-09-13 06:04:33,Other,Kansas City,en,0.0,twitter,[],https://twitter.com/undefined/status/907847447845773312
3769,@Apple Nothing revolutionary about this overpriced joke. Sheep! Get in line! 🐑🐑🐑🐑🐑🐑,2017-09-13 06:04:31,Other,"Orange County, Ca.",en,0.0,twitter,"[{'sentiment': 0, 'label': 'ln'}, {'sentiment': 0, 'label': 'line'}]",https://twitter.com/undefined/status/907847440941842432
3770,"RT @joncoopertweets: RT if you want @facebook to reveal ALL of the 5,000 anti-Hillary ads that Russia paid them to run. Here are a few.
👇 h…",2017-09-13 06:04:31,Other,,en,0.0,twitter,"[{'sentiment': 0, 'label': 'all'}, {'sentiment': 0, 'label': 'rt'}, {'sentiment': 0, 'label': 'h'}]",https://twitter.com/undefined/status/907847439385812992
